Mon,FarASName,FarASN,FarIP,NearIP,far_p,near_p,far_diff,near_diff,code,far_cong_loss_rate,far_uncong_loss_rate,near_cong_loss_rate,near_uncong_loss_rate,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.128.253,12.83.70.185,0,0,-2.068,3.282,failure-FarCongLower-Significant,6.014,8.082,2.732,6.062,11_01_2017_11_30_2017,577353,16217,852714234,55027733,2268,35447,11611672,132055783
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.141.153,12.83.70.181,0,1,8.087,16.473,success-LocalizationNotSignificant,15.473,7.386,-1,-1,11_01_2017_11_30_2017,-1,-1,-1,-1,12797,69906,42172929,528828744
san7-us,TINET-BACKBONE Tinet SpA,3257,192.205.37.194,12.122.113.37,1,0.481,-0.005,0.003,failure-FarCongLower-NotSignificant,0.006,0.011,0.003,0.012,05_01_2017_05_31_2017,72367,2,336443026,39607,6,98807,32070,304584799
san7-us,GLOBEINTERNET TATA Communications,6453,192.205.37.70,12.122.129.97,0,1,1.928,7.072,success-LocalizationNotSignificant,6.072,4.144,-1,-1,05_01_2017_05_31_2017,-1,-1,-1,-1,25816,399336,16262144,376183624
san7-us,COGENT Cogent/PSI,174,12.122.158.133,12.83.70.181,0,1,4.827,9.695,success-LocalizationNotSignificant,8.695,3.868,-1,-1,11_01_2017_11_30_2017,-1,-1,-1,-1,331,3476,2605424,64747209
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.161.181,12.83.70.181,0,1,4.97,13.598,success-LocalizationNotSignificant,12.598,7.628,-1,-1,11_01_2017_11_30_2017,-1,-1,-1,-1,18308,127013,97910046,1185653260
san7-us,XO-AS15 - XO Communications,2828,205.158.79.241,12.122.129.105,0.056,0.026,0.066,0.092,success-CorrelationNotSignificant,0.092,0.026,0,0.01,05_01_2017_05_31_2017,7715,0,304143712,30573,3,3267,20637,78736398
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.81.73,12.83.70.181,0,0,-4.286,-2.736,failure-FarCongLower-Significant,1.613,5.899,4.349,8.825,11_01_2017_11_30_2017,23621,1074,347233759,33609742,29,1769,1494011,23830875
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.82.21,12.83.70.177,0,0.036,-2.704,0.386,failure-FarCongLower-Significant,4.741,7.445,4.355,9.405,11_01_2017_11_30_2017,37881,1725,254512680,26421807,914,18363,2370694,29469957
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.123.15.113,12.83.70.181,0.001,0.454,-2.525,-0.578,failure-FarCongLower-Significant,4.95,7.475,5.528,8.857,11_01_2017_11_30_2017,15039,880,203920585,19816232,55,1056,1749065,21648936
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.123.22.25,12.83.70.181,0,1,7.481,16.976,success-LocalizationNotSignificant,15.976,8.495,-1,-1,11_01_2017_11_30_2017,-1,-1,-1,-1,8166,42948,53228526,573391800
san7-us,XO-AS15 - XO Communications,2828,206.111.2.89,12.122.133.33,0,0,4.138,4.16,success-Significant,4.16,0.022,0,0.021,05_01_2017_05_31_2017,1298,0,135104947,28755,108,2488,24867,113007902
san7-us,RIOT-NA1 - Riot Games Inc,6507,206.121.120.30,12.122.85.193,1,1,-0.018,-0.084,failure-FarCongLower-NotSignificant,0,0.018,0.084,0.004,05_01_2017_05_31_2017,1190,1,23979775,1035,0,594,1764,9788430
san7-us,AMAZON-02 - Amazon.com Inc.,16509,206.121.72.34,12.123.18.117,0.002,0,0.484,0.792,success-Significant,0.792,0.308,0,0.007,05_01_2017_05_31_2017,12590,0,48318030,3380,13,1629,46943,15197035
san7-us,VERSATEL Versatel Deutschland GmbH,8881,32.112.177.54,32.119.114.138,1,1,-0.005,0,failure-FarCongLower-NotSignificant,0,0.005,0,0.007,05_01_2017_05_31_2017,74063,0,364129738,26199,0,74062,19170,363963812
san7-us,AKAMAI-ASN1 Akamai International B.V.,20940,12.120.108.64,12.120.25.226,0,0,2.187,1.374,success-Significant,2.819,0.632,1.445,0.345,06_01_2017_06_30_2017,224272,3289,449902705,1559151,1039,35820,485381,76313092
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.133.253,12.83.70.189,0,0,6.92,7.04,success-Significant,7.04,0.12,0,0.029,06_01_2017_06_30_2017,19899,0,279618117,81984,829,10947,118115,98305509
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.141.153,12.83.70.181,0,1,0.334,1.405,success-LocalizationNotSignificant,0.405,0.071,-1,-1,06_01_2017_06_30_2017,-1,-1,-1,-1,13,3196,48805,68934794
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.123.30.189,12.83.70.189,0.02,0,0.426,1.982,success-Significant,7.657,7.231,5.675,6.27,11_01_2017_11_30_2017,314765,18939,986735894,66005016,1554,18742,19121376,245330183
san7-us,APPLE Apple Inc,714,12.245.171.6,12.123.18.173,0.672,0.002,-0.285,-2.501,failure-FarCongLower-NotSignificant,4.01,4.295,6.511,5.518,11_01_2017_11_30_2017,2168,151,21063223,1230209,49,1173,115991,2584347
san7-us,STATE-OF-FLA - Florida Department of Management Services - Technology Program,8103,12.246.26.94,12.122.161.165,0,0.013,10.239,1.957,success-Significant,17.008,6.769,15.051,6.689,11_01_2017_11_30_2017,4013,711,15623006,1119921,672,3279,1136602,15654405
san7-us,AMAZON-02 - Amazon.com Inc.,16509,12.247.240.6,12.122.85.209,0,0,43.804,20.806,success-Significant,50.679,6.875,29.873,7.461,11_01_2017_11_30_2017,2148,915,19237027,1550945,1082,1053,1106918,14994667
san7-us,AMAZON-02 - Amazon.com Inc.,16509,12.247.95.10,12.122.135.225,0.027,0,-2.688,-17.953,failure-FarCongLower-Significant,0.943,3.631,18.896,7.573,11_01_2017_11_30_2017,4069,948,44023037,3607251,2,210,38605,1024482
san7-us,APPLE Apple Inc,714,12.247.95.50,12.122.135.225,0,0,32.746,29.823,success-Significant,41.199,8.453,11.376,7.574,11_01_2017_11_30_2017,13696,1758,106168796,8700369,742,1059,4122587,44646342
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.161.181,12.83.70.181,0.037,1,-0.093,1.019,failure-FarCongLower-Significant,0.019,0.112,-1,-1,06_01_2017_06_30_2017,-1,-1,-1,-1,1,5258,176258,156785004
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.81.93,12.83.70.185,0,0.36,-0.152,-0.011,failure-FarCongLower-Significant,0.008,0.16,0.019,0.028,06_01_2017_06_30_2017,51738,10,266528696,75758,2,24134,204510,127613970
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.123.18.125,12.83.70.181,1,1,-0.043,0,failure-FarCongLower-NotSignificant,0,0.043,0,0.031,06_01_2017_06_30_2017,4338,0,706515894,222057,0,2169,26235,60606423
san7-us,APPLE Apple Inc,714,12.245.168.10,12.122.85.157,0,0,0.389,-0.784,success-Significant,0.416,0.027,1.2,0.075,06_01_2017_06_30_2017,25189,306,159404978,119755,25,5988,12542,46034388
san7-us,FACEBOOK - Facebook Inc.,32934,12.245.168.18,12.123.14.53,1,1,0,0,failure-FarCongLower-NotSignificant,0,0,0,0.117,06_01_2017_06_30_2017,2000,0,2047606,2394,0,2000,0,682000
san7-us,APPLE Apple Inc,714,12.245.168.6,12.122.85.157,0,0.568,0.415,0.046,success-LocalizationNotSignificant,0.466,0.051,0.42,0.075,06_01_2017_06_30_2017,90780,383,193021829,145043,33,7047,7879,15479919
san7-us,AMAZON-02 - Amazon.com Inc.,16509,12.247.147.18,12.122.141.161,0,0,0.176,-0.741,success-Significant,0.216,0.04,0.957,0.053,06_01_2017_06_30_2017,69837,675,67767045,35844,63,29106,7374,18526542
san7-us,STATE-OF-FLA - Florida Department of Management Services - Technology Program,8103,12.248.200.22,12.122.141.209,0.001,0.869,0.125,0.004,success-LocalizationNotSignificant,0.173,0.048,0.169,0.054,06_01_2017_06_30_2017,92811,157,235168810,125897,10,5756,7440,15522577
san7-us,Qwest Communications Company LLC,209,12.250.166.14,12.122.101.89,1,0,-0.016,0.078,failure-FarCongLower-NotSignificant,0.078,0.094,0,0.025,06_01_2017_06_30_2017,20423,0,1117707265,279312,16,20402,1054235,1117783945
san7-us,Qwest Communications Company LLC,209,12.250.166.14,12.122.101.89,1,0,-0.461,1.275,failure-FarCongLower-NotSignificant,6.556,7.017,5.281,7.12,11_01_2017_11_30_2017,308571,17204,1063028165,81489529,35423,504906,69145909,916314723
san7-us,AMAZON-02 - Amazon.com Inc.,16509,12.250.26.22,12.122.135.49,0,0.555,-0.049,-0.005,failure-FarCongLower-Significant,0,0.049,0.005,0.04,06_01_2017_06_30_2017,38684,2,41443794,16522,0,19405,8829,17877545
san7-us,AMAZON-02 - Amazon.com Inc.,16509,12.250.98.18,12.122.113.105,0,0,0.135,-0.528,success-Significant,0.207,0.072,0.735,0.057,06_01_2017_06_30_2017,40406,299,45108943,25651,45,21648,14930,20673077
san7-us,GOOGLE - Google Inc.,15169,12.252.12.22,12.123.132.229,0.001,0,0.204,0.25,success-Significant,0.25,0.046,0,0.022,06_01_2017_06_30_2017,16226,0,150151474,32300,6,2396,10994,23770004
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.255.8.0,12.122.82.21,0,0,-2.435,-1.374,failure-FarCongLower-Significant,1.504,3.939,2.878,6.791,11_01_2017_11_30_2017,42590,1262,223710844,16298693,141,9236,2470621,60252098
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.255.8.14,12.122.128.253,0,0,27.444,9.653,success-Significant,36.127,8.683,26.474,8.38,11_01_2017_11_30_2017,686,247,21569082,1972779,250,442,824939,8675311
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.255.8.0,12.122.82.21,0,0,0.39,0.442,success-Significant,0.583,0.193,0.141,0.178,06_01_2017_06_30_2017,145741,206,364150376,650360,28,4774,21672,11201323
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.255.8.2,12.122.82.21,0,0,0.436,-1.043,success-Significant,0.563,0.127,1.606,0.178,06_01_2017_06_30_2017,80824,1319,349107359,622265,18,3179,13710,10744805
san7-us,NTT-COMMUNICATIONS-2914 - NTT America Inc.,2914,129.250.9.61,12.122.129.105,1,0.005,-1.165,0.336,failure-FarCongLower-NotSignificant,5.622,6.787,5.286,6.76,11_01_2017_11_30_2017,131262,7326,1710188262,123985728,2676,44919,39959188,548812073
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.255.8.40,12.122.81.245,0,0,0.403,0.451,success-Significant,0.5,0.097,0.049,0.035,06_01_2017_06_30_2017,51025,25,396820560,137363,51,10147,59013,61033567
san7-us,Qwest Communications Company LLC,209,192.205.32.54,12.123.16.85,0.416,0.02,-0.375,1.164,failure-FarCongLower-NotSignificant,6.572,6.947,5.408,8.37,11_01_2017_11_30_2017,6786,388,191218732,17468052,221,3142,8918149,119456268
san7-us,GLOBEINTERNET TATA Communications,6453,192.205.36.218,12.122.141.181,1,0,3.421,8.37,success-CorrelationNotSignificant,12.587,9.166,4.217,7.544,11_01_2017_11_30_2017,111287,4900,1148238283,93685048,7104,49337,53004844,525296627
san7-us,LEVEL3 Level 3 Communications,3356,192.205.37.146,12.123.16.85,0.287,0.145,-1.156,-1.675,failure-FarCongLower-NotSignificant,5.574,6.73,7.249,8.37,11_01_2017_11_30_2017,3928,307,164186232,14998457,33,559,2647086,36686105
san7-us,TINET-BACKBONE Tinet SpA,3257,192.205.37.194,12.122.113.37,0.091,0,0.589,-3.145,failure-NearCongLower-Significant,4.21,3.621,7.355,4.324,11_01_2017_11_30_2017,3300,262,83856748,3789566,122,2776,1560181,41521064
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.255.8.42,12.122.81.245,0,0.61,0.194,0.011,success-LocalizationNotSignificant,0.226,0.032,0.215,0.035,06_01_2017_06_30_2017,86979,187,263257888,90977,197,86788,68389,211962522
san7-us,AMAZON-02 - Amazon.com Inc.,16509,206.121.24.42,12.122.135.209,0.375,0,0.19,-1.02,failure-NearCongLower-Significant,5.671,5.481,6.691,5.818,11_01_2017_11_30_2017,38812,2783,53594992,3310903,643,10696,1222442,21081239
san7-us,HURRICANE - Hurricane Electric Inc.,6939,216.218.185.169,12.122.129.97,0,0,24.615,12.832,success-Significant,28.709,4.094,15.877,7.288,11_01_2017_11_30_2017,116334,21956,480959938,37808472,1492,3705,663768,15550207
san7-us,Qwest Communications Company LLC,209,63.146.27.101,12.122.129.97,0,0,-4.424,-6.065,failure-FarCongLower-Significant,0.465,4.889,6.53,7.291,11_01_2017_11_30_2017,19681,1375,188502980,14824063,6,1285,1193634,23221045
san7-us,LEVEL3 Level 3 Communications,3356,192.205.32.210,12.122.114.5,0.164,0,-0.594,63.444,failure-FarCongLower-NotSignificant,63.444,64.038,0,0.012,06_01_2017_06_30_2017,6493,0,175755335,21384,8112,4674,82080312,46094874
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.141.153,12.83.70.181,1,0.493,-0.006,0.004,failure-FarCongLower-NotSignificant,0.004,0.01,0,0.016,12_01_2017_12_31_2017,27006,0,657961018,103976,1,26210,60863,596636262
san7-us,Qwest Communications Company LLC,209,12.125.152.230,12.122.153.181,0.002,0.125,0.249,0.286,success-LocalizationNotSignificant,0.286,0.037,0,0.019,12_01_2017_12_31_2017,1398,0,5793510,1092,4,1394,2132,5784082
san7-us,STATE-OF-FLA - Florida Department of Management Services - Technology Program,8103,12.248.200.22,12.122.141.209,1,1,-0.132,-0.062,failure-FarCongLower-NotSignificant,0,0.132,0.062,0.018,12_01_2017_12_31_2017,3202,2,138541172,25626,0,196,48872,37110936
san7-us,Qwest Communications Company LLC,209,12.250.166.14,12.122.101.89,1,0,0.126,0.145,success-CorrelationNotSignificant,0.155,0.029,0.01,0.018,12_01_2017_12_31_2017,694067,67,2788125506,505427,69,44530,358179,1241321222
san7-us,LEVEL3 Level 3 Communications,3356,192.205.37.146,12.123.16.85,0,0,4.965,32,success-Significant,32,27.035,0,0.014,06_01_2017_06_30_2017,2489,0,95600314,13197,560,1190,19207051,51837373
san7-us,GLOBEINTERNET TATA Communications,6453,192.205.37.70,12.122.129.97,0,1,3.039,7.597,success-LocalizationNotSignificant,6.597,3.558,-1,-1,06_01_2017_06_30_2017,-1,-1,-1,-1,40301,570584,25712179,696914256
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.255.8.0,12.122.82.21,0.548,0.562,0.004,-0.008,failure-NearCongLower-NotSignificant,0.022,0.018,0.03,0.023,12_01_2017_12_31_2017,72604,22,267861875,60521,8,36196,20173,113795277
san7-us,NTT-COMMUNICATIONS-2914 - NTT America Inc.,2914,129.250.9.61,12.122.129.105,0,0,1.665,1.729,success-Significant,1.734,0.069,0.005,0.018,12_01_2017_12_31_2017,38597,2,1140249909,201494,676,38310,641734,923822548
san7-us,Qwest Communications Company LLC,209,192.205.32.54,12.123.16.85,0,0,5.081,5.223,success-Significant,5.24,0.159,0.017,0.024,12_01_2017_12_31_2017,11611,2,235992421,55968,805,14559,290355,182416321
san7-us,GLOBEINTERNET TATA Communications,6453,192.205.36.218,12.122.141.181,0,0,7.813,9.329,success-Significant,9.371,1.558,0.042,0.038,12_01_2017_12_31_2017,79190,33,1494984919,561891,7290,70506,20098994,1269981794
san7-us,Qwest Communications Company LLC,209,63.146.27.101,12.122.129.97,0,0,5.86,5.928,success-Significant,5.961,0.101,0.033,0.027,12_01_2017_12_31_2017,48784,16,197967582,53634,1913,30178,132125,130264908
san7-us,XO-AS15 - XO Communications,2828,205.158.79.241,12.122.129.105,0,0,2.02,2.137,success-Significant,2.144,0.124,0.007,0.027,06_01_2017_06_30_2017,54661,4,438942792,118547,377,17206,188479,151739426
san7-us,AMAZON-02 - Amazon.com Inc.,16509,206.121.72.34,12.123.18.117,0.23,0,-0.155,0.301,failure-FarCongLower-NotSignificant,0.333,0.488,0.032,0.023,06_01_2017_06_30_2017,15626,5,45094301,10421,12,3592,38520,7853270
san7-us,VERSATEL Versatel Deutschland GmbH,8881,32.112.177.54,32.119.114.138,1,1,-0.014,0,failure-FarCongLower-NotSignificant,0,0.014,0,0.023,06_01_2017_06_30_2017,44432,0,280624390,65178,0,44431,38766,280606925
san7-us,AKAMAI-ASN1 Akamai International B.V.,20940,12.120.108.64,12.120.25.226,0,0,0.3,-0.225,success-Significant,1.295,0.995,1.52,0.531,07_01_2017_07_31_2017,245148,3784,194891312,1039540,600,45715,373796,37192349
san7-us,FACEBOOK - Facebook Inc.,32934,12.122.111.17,12.83.70.177,1,1,-0.004,1,failure-FarCongLower-NotSignificant,0,0.004,-1,-1,07_01_2017_07_31_2017,-1,-1,-1,-1,0,9624,10130,245973114
san7-us,FACEBOOK - Facebook Inc.,32934,12.122.111.69,12.83.70.181,1,1,-0.051,-0.003,failure-FarCongLower-NotSignificant,0,0.051,0.003,0.034,07_01_2017_07_31_2017,33609,1,1078670412,363943,0,3398,265392,516006338
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.141.153,12.83.70.181,1,1,-0.094,1.01,failure-FarCongLower-NotSignificant,0.01,0.104,-1,-1,07_01_2017_07_31_2017,-1,-1,-1,-1,6,59489,603562,580610967
san7-us,COGENT Cogent/PSI,174,12.122.158.133,12.83.70.181,0,0,0.787,0.891,success-Significant,0.893,0.106,0.002,0.034,07_01_2017_07_31_2017,320841,6,570616875,192284,1142,126675,250188,235453175
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.161.181,12.83.70.181,0,1,1.403,2.507,success-LocalizationNotSignificant,1.507,0.104,-1,-1,07_01_2017_07_31_2017,-1,-1,-1,-1,779,50924,1370602,1318254622
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.123.30.189,12.83.70.189,1,0.074,-0.003,-0.064,failure-FarCongLower-NotSignificant,0,0.003,0.064,0.541,07_01_2017_07_31_2017,75427,48,449982866,2445637,0,5273,795,30315232
san7-us,APPLE Apple Inc,714,12.245.168.10,12.122.85.157,0.417,0,0.007,-0.213,failure-NearCongLower-Significant,0.014,0.007,0.227,0.018,07_01_2017_07_31_2017,23274,53,122585472,22383,1,7215,1632,21854395
san7-us,FACEBOOK - Facebook Inc.,32934,12.245.168.18,12.123.14.53,1,1,0,-0.025,failure-FarCongLower-NotSignificant,0,0,0.025,0.008,07_01_2017_07_31_2017,4000,1,4099659,341,0,1202,0,615766
san7-us,AMAZON-02 - Amazon.com Inc.,16509,12.247.240.6,12.122.85.209,0,0.089,-0.133,0.007,failure-FarCongLower-Significant,0.014,0.147,0.007,0.015,07_01_2017_07_31_2017,164807,12,42748905,6288,17,118871,25883,17535529
san7-us,STATE-OF-FLA - Florida Department of Management Services - Technology Program,8103,12.248.200.22,12.122.141.209,1,1,-0.002,0,failure-FarCongLower-NotSignificant,0,0.002,0,0.09,07_01_2017_07_31_2017,602,0,257238958,232291,0,215,1192,68634549
san7-us,Qwest Communications Company LLC,209,12.250.166.14,12.122.101.89,1,0,0.15,0.171,success-CorrelationNotSignificant,0.173,0.023,0.002,0.018,07_01_2017_07_31_2017,44136,1,1326450298,237566,73,42063,292901,1292912160
san7-us,GOOGLE - Google Inc.,15169,12.252.12.22,12.123.132.229,0,0,4.898,5.203,success-Significant,5.208,0.31,0.005,0.01,07_01_2017_07_31_2017,40783,2,173941119,18098,219,3986,101281,32615314
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.255.8.0,12.122.82.21,0,0,0.29,0.247,success-Significant,0.328,0.038,0.081,0.106,07_01_2017_07_31_2017,186642,152,372659655,393703,19,5768,4755,12653144
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.255.8.2,12.122.82.21,1,0.453,-0.01,-0.064,failure-FarCongLower-NotSignificant,0.053,0.063,0.117,0.106,07_01_2017_07_31_2017,107007,125,357275598,377395,2,3739,7694,12127237
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.255.8.40,12.122.81.245,1,0,-0.003,0.197,failure-FarCongLower-NotSignificant,0.245,0.248,0.048,0.02,07_01_2017_07_31_2017,74616,36,372210092,75292,31,12605,176519,70881315
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.255.8.42,12.122.81.245,0,0.478,0.039,0.01,success-LocalizationNotSignificant,0.141,0.102,0.131,0.02,07_01_2017_07_31_2017,143350,188,246886854,49796,201,142329,251565,246566767
san7-us,NTT-COMMUNICATIONS-2914 - NTT America Inc.,2914,129.250.9.61,12.122.129.105,0,0.001,-0.645,0.082,failure-FarCongLower-Significant,0.083,0.728,0.001,0.009,07_01_2017_07_31_2017,109431,1,1195171634,110935,2,2402,177156,24164666
san7-us,LEVEL3 Level 3 Communications,3356,192.205.37.146,12.123.16.85,0,0,23.598,57.516,success-Significant,57.516,33.918,0,0.014,07_01_2017_07_31_2017,404,0,149627431,21165,352,260,24100856,46954417
san7-us,TINET-BACKBONE Tinet SpA,3257,192.205.37.194,12.122.113.37,0.001,1,-0.046,0.001,failure-FarCongLower-Significant,0.043,0.089,0.042,0.051,07_01_2017_07_31_2017,69294,29,426420521,218185,18,41999,202644,228631936
san7-us,XO-AS15 - XO Communications,2828,205.158.79.241,12.122.129.105,0,0,8.507,8.638,success-Significant,8.638,0.131,0,0.009,07_01_2017_07_31_2017,1398,0,272421318,25284,52,550,48452,37037285
san7-us,RIOT-NA1 - Riot Games Inc,6507,206.121.120.30,12.122.85.193,0.28,1,-0.052,-0.015,failure-FarCongLower-NotSignificant,0,0.052,0.015,0.014,07_01_2017_07_31_2017,6594,1,27015451,3667,0,3899,6020,11465951
san7-us,AMAZON-02 - Amazon.com Inc.,16509,206.121.72.34,12.123.18.117,0.03,0,0.27,0.565,success-Significant,0.565,0.295,0,0.01,07_01_2017_07_31_2017,8000,0,53442436,5564,13,2288,71799,24260782
san7-us,VERSATEL Versatel Deutschland GmbH,8881,32.112.177.54,32.119.114.138,1,1,-0.013,0,failure-FarCongLower-NotSignificant,0,0.013,0,0.009,07_01_2017_07_31_2017,2970,0,270908535,24495,0,2972,35571,270897457
san7-us,FACEBOOK - Facebook Inc.,32934,12.122.111.17,12.83.70.177,1,1,0,1.004,failure-FarCongLower-NotSignificant,0.004,0.004,-1,-1,08_01_2017_08_31_2017,-1,-1,-1,-1,3,80799,44569,1091254491
san7-us,FACEBOOK - Facebook Inc.,32934,12.122.111.69,12.83.70.181,1,0.498,-0.003,0.006,failure-FarCongLower-NotSignificant,0.006,0.009,0,0.008,08_01_2017_08_31_2017,16294,0,623834938,52768,1,16191,54707,604509149
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.141.153,12.83.70.181,0,1,-0.41,-0.004,failure-FarCongLower-Significant,0,0.41,0.004,0.008,08_01_2017_08_31_2017,25983,1,1018979394,86223,0,7864,439996,106927648
san7-us,COGENT Cogent/PSI,174,12.122.158.133,12.83.70.181,1,1,-0.003,0.003,failure-FarCongLower-NotSignificant,0.006,0.009,0.003,0.008,08_01_2017_08_31_2017,31993,1,329580128,27879,1,15998,15169,163353832
san7-us,NETFLIX Netflix Streaming Inc.,2906,12.122.161.181,12.83.70.181,1,1,-0.361,1,failure-FarCongLower-NotSignificant,0,0.361,-1,-1,08_01_2017_08_31_2017,-1,-1,-1,-1,0,7536,919986,253963054
san7-us,APPLE Apple Inc,714,12.245.168.10,12.122.85.157,1,1,-0.002,0.009,failure-FarCongLower-NotSignificant,0.018,0.02,0.009,0.018,08_01_2017_08_31_2017,10603,1,106122754,19098,2,11202,15831,79670181
san7-us,FACEBOOK - Facebook Inc.,32934,12.245.168.18,12.123.14.53,1,1,0,0,failure-FarCongLower-NotSignificant,0,0,0,0.006,08_01_2017_08_31_2017,7000,0,18117974,1026,0,8000,0,15245884
san7-us,APPLE Apple Inc,714,12.245.168.6,12.122.85.157,0.008,1,0.094,0.023,success-LocalizationNotSignificant,0.1,0.006,0.077,0.018,08_01_2017_08_31_2017,1302,1,128554595,23133,2,2002,6190,96014762
san7-us,AMAZON-02 - Amazon.com Inc.,16509,12.247.0.26,12.123.6.17,0.154,0.647,0.031,-0.028,success-NoPower,0.074,0.043,0.102,0.011,08_01_2017_08_31_2017,10800,11,59034789,6411,8,10792,25452,58870208
san7-us,STATE-OF-FLA - Florida Department of Management Services - Technology Program,8103,12.248.200.22,12.122.141.209,0.008,1,-0.519,0,failure-FarCongLower-Significant,0,0.519,0,0.036,08_01_2017_08_31_2017,13790,0,222661942,79268,0,1062,199809,38326655
