mon,farASN,farIP,Month,CongestedDays,UncongestedDays,columnG,Code
dca2-us,32934,204.148.79.98,2017-11-01T00:00:00Z,0,28,0,text
dca2-us,16509,204.148.85.14,2017-11-01T00:00:00Z,4,20,0.065104167,top
dca2-us,209,63.235.40.49,2017-06-01T00:00:00Z,0,0,0,bottom
dca2-us,23148,63.65.188.78,2017-06-01T00:00:00Z,0,30,0,text
dca2-us,6461,64.125.13.173,2017-06-01T00:00:00Z,0,0,0,text
dca2-us,6453,66.198.154.53,2017-06-01T00:00:00Z,0,0,0,text
dca2-us,15169,96.236.104.66,2017-06-01T00:00:00Z,30,0,0.121527778,top
dca2-us,2914,129.250.9.25,2017-07-01T00:00:00Z,0,29,0,text
dca2-us,16509,152.179.224.174,2017-07-01T00:00:00Z,0,21,0,text
dca2-us,16509,152.179.50.58,2017-07-01T00:00:00Z,2,29,0.041666667,text
dca2-us,16509,157.130.186.22,2017-07-01T00:00:00Z,0,24,0,text
dca2-us,9318,157.130.186.66,2017-07-01T00:00:00Z,0,20,0,text
dca2-us,23148,202.130.165.98,2017-07-01T00:00:00Z,3,28,0.059027778,text
dca2-us,20940,204.148.11.134,2017-07-01T00:00:00Z,0,0,0,text
dca2-us,1299,204.148.11.138,2017-07-01T00:00:00Z,0,28,0,text
dca2-us,8075,204.148.11.18,2017-07-01T00:00:00Z,0,30,0,text
dca2-us,714,204.148.11.254,2017-07-01T00:00:00Z,0,29,0,text
dca2-us,2906,204.148.3.110,2017-07-01T00:00:00Z,0,30,0,text
dca2-us,32934,204.148.79.118,2017-07-01T00:00:00Z,0,28,0,text
dca2-us,714,204.148.79.58,2017-07-01T00:00:00Z,0,27,0,text
dca2-us,16509,204.148.85.14,2017-07-01T00:00:00Z,0,23,0,text
dca2-us,6939,216.66.41.173,2017-11-01T00:00:00Z,0,29,0,text
dca2-us,23148,63.65.188.78,2017-11-01T00:00:00Z,0,29,0,text
dca2-us,23148,63.65.188.78,2017-07-01T00:00:00Z,0,31,0,text
dca2-us,15169,96.236.104.66,2017-07-01T00:00:00Z,26,4,0.091746795,text
dca2-us,714,152.179.236.190,2017-08-01T00:00:00Z,0,21,0,text
dca2-us,714,152.179.50.42,2017-08-01T00:00:00Z,0,17,0,text
dca2-us,15169,96.236.104.66,2017-11-01T00:00:00Z,22,7,0.09469697,top
dca2-us,2914,129.250.8.209,2017-12-01T00:00:00Z,0,23,0,text
dca2-us,714,152.179.92.178,2017-08-01T00:00:00Z,0,22,0,text
dca2-us,714,152.179.200.198,2017-12-01T00:00:00Z,0,23,0,text
dca2-us,16509,152.179.92.186,2017-08-01T00:00:00Z,0,24,0,text
dca2-us,22822,152.179.48.178,2017-12-01T00:00:00Z,0,1,0,text
dca2-us,714,152.179.48.226,2017-12-01T00:00:00Z,0,8,0,text
dca2-us,714,152.179.48.230,2017-12-01T00:00:00Z,0,7,0,text
dca2-us,16509,152.179.50.58,2017-12-01T00:00:00Z,0,30,0,text
dca2-us,16509,152.179.92.186,2017-12-01T00:00:00Z,0,28,0,top
dca2-us,23148,157.130.1.14,2017-12-01T00:00:00Z,0,1,0,text
dca2-us,23148,157.130.160.238,2017-12-01T00:00:00Z,0,1,0,text
dca2-us,9318,157.130.186.66,2017-12-01T00:00:00Z,0,6,0,text
dca2-us,23148,157.130.206.38,2017-12-01T00:00:00Z,0,1,0,text
dca2-us,23148,202.130.165.98,2017-12-01T00:00:00Z,0,1,0,text
dca2-us,15169,204.148.79.46,2017-12-01T00:00:00Z,23,8,0.235054348,top
dca2-us,16509,204.148.85.14,2017-12-01T00:00:00Z,10,19,0.095833333,top
dca2-us,209,63.235.40.49,2017-12-01T00:00:00Z,0,28,0,text
dca2-us,15169,96.236.104.66,2017-12-01T00:00:00Z,24,6,0.226128472,top
ith-us,2906,24.27.236.87,2017-05-01T00:00:00Z,0,0,0,text
ith-us,32934,24.27.236.9,2017-05-01T00:00:00Z,0,29,0,text
ith-us,6453,24.97.204.214,2017-05-01T00:00:00Z,0,19,0,bottom
ith-us,1299,62.115.34.145,2017-05-01T00:00:00Z,0,29,0,text
ith-us,1299,62.115.40.145,2017-05-01T00:00:00Z,0,25,0,text
ith-us,6453,63.243.205.37,2017-05-01T00:00:00Z,0,29,0,text
ith-us,6461,64.125.12.229,2017-05-01T00:00:00Z,0,28,0,text
ith-us,701,64.183.188.78,2017-05-01T00:00:00Z,0,7,0,text
ith-us,6453,64.86.113.37,2017-05-01T00:00:00Z,0,17,0,text
ith-us,6453,64.86.79.97,2017-05-01T00:00:00Z,0,24,0,bottom
ith-us,2386,66.109.1.138,2017-05-01T00:00:00Z,0,30,0,bottom
ith-us,22822,66.109.12.130,2017-05-01T00:00:00Z,0,26,0,top
ith-us,22822,66.109.5.117,2017-05-01T00:00:00Z,0,0,0,top
ith-us,20940,66.109.7.198,2017-05-01T00:00:00Z,0,27,0,text
ith-us,1273,66.109.7.26,2017-05-01T00:00:00Z,0,27,0,text
ith-us,6461,66.109.7.42,2017-05-01T00:00:00Z,0,30,0,bottom
ith-us,20940,66.109.7.46,2017-05-01T00:00:00Z,0,25,0,text
ith-us,3356,66.109.9.130,2017-05-01T00:00:00Z,1,8,0.041666667,text
ith-us,6453,66.110.57.97,2017-05-01T00:00:00Z,0,26,0,top
ith-us,6453,63.243.205.37,2017-09-01T00:00:00Z,0,24,0,text
ith-us,6461,64.125.12.229,2017-09-01T00:00:00Z,0,22,0,text
ith-us,6453,66.110.59.81,2017-05-01T00:00:00Z,0,23,0,text
ith-us,6453,66.110.96.13,2017-05-01T00:00:00Z,0,0,0,text
ith-us,6453,66.110.96.53,2017-05-01T00:00:00Z,0,26,0,text
ith-us,6939,64.62.153.205,2017-09-01T00:00:00Z,0,23,0,text
ith-us,6453,64.86.79.97,2017-09-01T00:00:00Z,0,21,0,text
ith-us,1668,66.185.152.177,2017-05-01T00:00:00Z,0,31,0,text
ith-us,6453,66.198.154.21,2017-05-01T00:00:00Z,0,5,0,text
ith-us,22822,69.28.152.241,2017-05-01T00:00:00Z,1,25,0.041666667,top
ith-us,2386,66.109.1.138,2017-09-01T00:00:00Z,0,25,0,top
ith-us,20940,107.14.16.170,2017-06-01T00:00:00Z,0,27,0,bottom
ith-us,20940,107.14.16.198,2017-06-01T00:00:00Z,0,25,0,bottom
ith-us,20940,107.14.16.205,2017-06-01T00:00:00Z,0,24,0,bottom
ith-us,701,66.109.6.171,2017-09-01T00:00:00Z,0,25,0,text
ith-us,1273,66.109.7.26,2017-09-01T00:00:00Z,0,24,0,text
ith-us,20940,107.14.16.90,2017-06-01T00:00:00Z,0,29,0,top
ith-us,6461,66.109.7.42,2017-09-01T00:00:00Z,0,23,0,text
ith-us,701,107.14.17.169,2017-06-01T00:00:00Z,0,25,0,text
ith-us,20940,66.109.7.46,2017-09-01T00:00:00Z,0,23,0,middle
ith-us,6453,66.110.59.81,2017-09-01T00:00:00Z,0,18,0,text
ith-us,16509,107.14.17.231,2017-06-01T00:00:00Z,0,10,0,bottom
ith-us,2828,107.14.17.232,2017-06-01T00:00:00Z,0,6,0,text
ith-us,6453,66.110.96.53,2017-09-01T00:00:00Z,0,24,0,text
ith-us,1668,66.185.152.177,2017-09-01T00:00:00Z,0,27,0,text
ith-us,20940,107.14.16.90,2017-10-01T00:00:00Z,0,27,0,text
ith-us,2828,107.14.17.234,2017-06-01T00:00:00Z,0,6,0,text
ith-us,22822,107.14.18.154,2017-06-01T00:00:00Z,0,26,0,text
ith-us,701,107.14.19.11,2017-10-01T00:00:00Z,0,22,0,middle
ith-us,2386,107.14.19.126,2017-10-01T00:00:00Z,0,29,0,text
ith-us,22822,107.14.18.182,2017-06-01T00:00:00Z,0,24,0,top
ith-us,2386,107.14.19.126,2017-06-01T00:00:00Z,0,28,0,text
ith-us,701,152.179.105.37,2017-06-01T00:00:00Z,0,29,0,text
ith-us,701,107.14.19.99,2017-10-01T00:00:00Z,0,18,0,middle
ith-us,701,152.179.105.37,2017-10-01T00:00:00Z,0,28,0,text
ith-us,701,152.179.241.97,2017-10-01T00:00:00Z,0,26,0,text
ith-us,174,154.54.10.209,2017-06-01T00:00:00Z,0,12,0,middle
ith-us,32934,209.18.36.21,2017-10-01T00:00:00Z,0,28,0,top
ith-us,16509,209.18.36.53,2017-10-01T00:00:00Z,0,28,0,middle
ith-us,16509,24.27.236.31,2017-10-01T00:00:00Z,0,29,0,middle
ith-us,174,154.54.13.81,2017-06-01T00:00:00Z,0,10,0,bottom
ith-us,16509,24.27.236.33,2017-10-01T00:00:00Z,0,27,0,text
ith-us,16509,24.27.236.51,2017-10-01T00:00:00Z,0,29,0,text
ith-us,6453,63.243.205.37,2017-10-01T00:00:00Z,0,30,0,text
ith-us,714,17.1.128.96,2017-06-01T00:00:00Z,0,24,0,text
ith-us,714,17.1.148.48,2017-06-01T00:00:00Z,0,25,0,text
ith-us,714,17.1.150.56,2017-06-01T00:00:00Z,0,27,0,text
ith-us,6461,64.125.12.229,2017-10-01T00:00:00Z,0,28,0,middle
ith-us,6939,64.62.153.205,2017-10-01T00:00:00Z,0,24,0,text
ith-us,6453,64.86.113.37,2017-10-01T00:00:00Z,0,27,0,text
ith-us,2386,66.109.1.138,2017-10-01T00:00:00Z,0,28,0,top
ith-us,701,66.109.6.171,2017-10-01T00:00:00Z,0,24,0,text
ith-us,2828,207.86.208.49,2017-06-01T00:00:00Z,0,25,0,top
ith-us,701,66.109.6.177,2017-10-01T00:00:00Z,0,28,0,text
ith-us,1273,66.109.7.26,2017-10-01T00:00:00Z,0,26,0,text
ith-us,6461,66.109.7.42,2017-10-01T00:00:00Z,0,29,0,text
ith-us,2828,207.86.210.125,2017-06-01T00:00:00Z,0,20,0,bottom
ith-us,6453,66.110.57.97,2017-10-01T00:00:00Z,0,30,0,text
ith-us,6453,66.110.59.81,2017-10-01T00:00:00Z,0,23,0,text
ith-us,1668,66.185.152.177,2017-10-01T00:00:00Z,0,27,0,text
ith-us,20940,107.14.16.170,2017-04-01T00:00:00Z,0,30,0,text
ith-us,20940,107.14.16.198,2017-04-01T00:00:00Z,0,30,0,top
ith-us,2828,209.116.153.9,2017-06-01T00:00:00Z,0,21,0,middle
ith-us,32934,209.18.36.25,2017-06-01T00:00:00Z,0,24,0,text
ith-us,20940,107.14.16.194,2017-11-01T00:00:00Z,0,27,0,text
ith-us,1299,213.248.76.97,2017-06-01T00:00:00Z,0,19,0,text
ith-us,20940,107.14.16.205,2017-04-01T00:00:00Z,0,28,0,text
ith-us,5769,216.113.125.77,2017-06-01T00:00:00Z,0,24,0,bottom
ith-us,20940,107.14.16.90,2017-04-01T00:00:00Z,0,30,0,bottom
ith-us,701,107.14.17.169,2017-04-01T00:00:00Z,0,0,0,text
ith-us,2386,107.14.19.126,2017-11-01T00:00:00Z,0,30,0,top
ith-us,2828,107.14.17.232,2017-04-01T00:00:00Z,0,22,0,text
ith-us,2828,216.3.52.41,2017-06-01T00:00:00Z,0,21,0,middle
ith-us,701,152.179.105.37,2017-11-01T00:00:00Z,0,28,0,text
ith-us,174,154.54.10.205,2017-11-01T00:00:00Z,0,26,0,text
ith-us,174,154.54.10.209,2017-11-01T00:00:00Z,0,30,0,text
ith-us,2828,107.14.17.234,2017-04-01T00:00:00Z,0,24,0,bottom
ith-us,2828,107.14.17.236,2017-04-01T00:00:00Z,0,19,0,text
ith-us,22822,107.14.18.182,2017-04-01T00:00:00Z,0,30,0,text
ith-us,714,17.1.144.96,2017-11-01T00:00:00Z,0,29,0,text
ith-us,32934,209.18.36.21,2017-11-01T00:00:00Z,0,27,0,text
ith-us,16509,24.27.236.29,2017-06-01T00:00:00Z,0,22,0,text
ith-us,22822,107.14.18.190,2017-04-01T00:00:00Z,0,30,0,top
ith-us,2386,107.14.19.126,2017-04-01T00:00:00Z,0,30,0,text
ith-us,2828,107.14.19.97,2017-04-01T00:00:00Z,0,20,0,middle
ith-us,16509,24.27.236.31,2017-06-01T00:00:00Z,0,25,0,bottom
ith-us,32934,209.18.36.23,2017-11-01T00:00:00Z,0,29,0,text
ith-us,714,17.1.148.48,2017-04-01T00:00:00Z,0,0,0,text
ith-us,20940,209.18.36.43,2017-11-01T00:00:00Z,1,6,0.041666667,text
ith-us,6939,209.51.175.37,2017-11-01T00:00:00Z,0,27,0,text
ith-us,5769,216.113.125.77,2017-11-01T00:00:00Z,0,27,0,text
ith-us,16509,24.27.236.33,2017-06-01T00:00:00Z,0,24,0,bottom
ith-us,714,17.1.150.56,2017-04-01T00:00:00Z,0,30,0,bottom
ith-us,16509,24.27.236.51,2017-06-01T00:00:00Z,0,25,0,bottom
ith-us,2828,207.86.208.49,2017-04-01T00:00:00Z,0,28,0,text
ith-us,2828,207.86.210.125,2017-04-01T00:00:00Z,0,18,0,text
ith-us,2828,209.116.153.9,2017-04-01T00:00:00Z,0,9,0,text
ith-us,32934,24.27.236.7,2017-06-01T00:00:00Z,0,0,0,text
ith-us,32934,209.18.36.21,2017-04-01T00:00:00Z,0,28,0,text
ith-us,16509,24.27.236.237,2017-11-01T00:00:00Z,0,28,0,text
ith-us,2906,24.27.236.87,2017-06-01T00:00:00Z,0,0,0,text
ith-us,32934,209.18.36.25,2017-04-01T00:00:00Z,0,28,0,text
ith-us,16509,24.27.236.29,2017-11-01T00:00:00Z,0,25,0,text
ith-us,16509,24.27.236.33,2017-11-01T00:00:00Z,0,28,0,text
ith-us,16509,24.27.236.53,2017-11-01T00:00:00Z,0,28,0,text
ith-us,32934,24.27.236.9,2017-06-01T00:00:00Z,0,25,0,bottom
ith-us,1299,62.115.34.145,2017-06-01T00:00:00Z,0,27,0,text
ith-us,32934,209.18.36.35,2017-04-01T00:00:00Z,0,24,0,text
ith-us,1299,62.115.40.145,2017-06-01T00:00:00Z,0,1,0,top
ith-us,1299,213.248.76.97,2017-04-01T00:00:00Z,4,23,0.403645833,text
ith-us,5769,216.113.125.77,2017-04-01T00:00:00Z,0,30,0,text
ith-us,6453,63.243.205.37,2017-06-01T00:00:00Z,0,24,0,text
ith-us,2828,216.3.52.41,2017-04-01T00:00:00Z,0,24,0,text
ith-us,6461,64.125.12.229,2017-06-01T00:00:00Z,0,24,0,text
ith-us,2828,216.50.76.41,2017-04-01T00:00:00Z,0,27,0,text
ith-us,6939,216.66.41.237,2017-04-01T00:00:00Z,0,4,0,text
ith-us,1299,62.115.156.214,2017-11-01T00:00:00Z,0,10,0,text
ith-us,3356,24.136.108.242,2017-04-01T00:00:00Z,0,30,0,middle
ith-us,6453,64.86.113.37,2017-06-01T00:00:00Z,0,23,0,bottom
ith-us,6453,63.243.205.37,2017-11-01T00:00:00Z,0,27,0,text
ith-us,6453,64.86.79.97,2017-06-01T00:00:00Z,0,23,0,text
ith-us,2386,66.109.1.138,2017-11-01T00:00:00Z,0,28,0,top
ith-us,2386,66.109.1.138,2017-06-01T00:00:00Z,0,28,0,text
ith-us,16509,24.27.236.33,2017-04-01T00:00:00Z,0,30,0,bottom
ith-us,22822,66.109.12.110,2017-06-01T00:00:00Z,0,8,0,top
ith-us,22822,66.109.12.130,2017-06-01T00:00:00Z,0,22,0,text
ith-us,22822,66.109.5.117,2017-06-01T00:00:00Z,0,0,0,text
ith-us,16509,24.27.236.49,2017-04-01T00:00:00Z,0,29,0,bottom
ith-us,3356,66.109.6.159,2017-06-01T00:00:00Z,0,16,0,bottom
ith-us,32934,66.109.5.121,2017-11-01T00:00:00Z,0,0,0,text
ith-us,174,66.109.5.125,2017-11-01T00:00:00Z,0,3,0,text
ith-us,2906,24.27.236.65,2017-04-01T00:00:00Z,5,0,0.127083333,middle
ith-us,2906,24.27.236.73,2017-04-01T00:00:00Z,0,23,0,text
ith-us,20940,66.109.7.46,2017-11-01T00:00:00Z,0,26,0,bottom
ith-us,2906,24.27.236.83,2017-04-01T00:00:00Z,0,11,0,text
ith-us,6461,66.109.9.91,2017-11-01T00:00:00Z,0,30,0,text
ith-us,2906,24.27.236.89,2017-04-01T00:00:00Z,0,30,0,middle
ith-us,6453,66.110.57.97,2017-11-01T00:00:00Z,0,21,0,text
ith-us,6453,66.110.59.81,2017-11-01T00:00:00Z,0,24,0,text
ith-us,22822,68.142.89.94,2017-11-01T00:00:00Z,0,30,0,text
ith-us,20940,66.109.7.198,2017-06-01T00:00:00Z,1,5,0.041666667,top
ith-us,1273,66.109.7.26,2017-06-01T00:00:00Z,0,28,0,text
ith-us,6453,24.97.204.214,2017-04-01T00:00:00Z,0,29,0,bottom
ith-us,3356,4.68.72.197,2017-04-01T00:00:00Z,0,2,0,text
ith-us,6461,66.109.7.42,2017-06-01T00:00:00Z,0,26,0,bottom
ith-us,20940,66.109.7.46,2017-06-01T00:00:00Z,0,21,0,bottom
ith-us,3356,66.109.9.130,2017-06-01T00:00:00Z,1,0,0.052083333,top
ith-us,6453,70.61.231.138,2017-11-01T00:00:00Z,0,28,0,text
ith-us,701,72.43.178.162,2017-11-01T00:00:00Z,0,29,0,text
ith-us,6453,66.110.57.97,2017-06-01T00:00:00Z,0,23,0,text
ith-us,1299,62.115.40.145,2017-04-01T00:00:00Z,0,25,0,text
ith-us,6939,96.11.43.10,2017-11-01T00:00:00Z,0,9,0,text
ith-us,2386,96.11.7.194,2017-11-01T00:00:00Z,0,28,0,text
ith-us,6453,66.110.59.81,2017-06-01T00:00:00Z,0,25,0,bottom
ith-us,32934,103.4.99.104,2017-12-01T00:00:00Z,0,18,0,text
ith-us,20940,107.14.16.194,2017-12-01T00:00:00Z,0,27,0,text
ith-us,1668,66.185.152.177,2017-06-01T00:00:00Z,0,28,0,text
ith-us,20940,107.14.16.90,2017-12-01T00:00:00Z,0,27,0,text
ith-us,6453,66.198.154.21,2017-06-01T00:00:00Z,0,10,0,text
ith-us,6453,63.243.205.37,2017-04-01T00:00:00Z,0,28,0,text
ith-us,701,152.179.105.37,2017-12-01T00:00:00Z,0,29,0,text
ith-us,32934,209.18.36.21,2017-12-01T00:00:00Z,0,26,0,text
ith-us,32934,209.18.36.41,2017-12-01T00:00:00Z,0,19,0,text
ith-us,20940,209.18.36.43,2017-12-01T00:00:00Z,0,0,0,top
ith-us,5769,216.113.125.77,2017-12-01T00:00:00Z,0,17,0,text
ith-us,22822,69.28.152.241,2017-06-01T00:00:00Z,0,28,0,text
ith-us,701,64.183.188.78,2017-04-01T00:00:00Z,0,28,0,middle
ith-us,16509,24.27.236.237,2017-12-01T00:00:00Z,0,27,0,text
ith-us,16509,24.27.236.29,2017-12-01T00:00:00Z,0,28,0,text
ith-us,2386,66.109.1.138,2017-04-01T00:00:00Z,0,30,0,text
ith-us,20940,107.14.16.170,2017-07-01T00:00:00Z,0,19,0,text
ith-us,16509,24.27.236.53,2017-12-01T00:00:00Z,0,24,0,top
ith-us,20940,107.14.16.90,2017-07-01T00:00:00Z,0,28,0,text
ith-us,16509,52.95.219.76,2017-12-01T00:00:00Z,0,26,0,text
ith-us,16509,52.95.219.78,2017-12-01T00:00:00Z,0,28,0,text
ith-us,1299,62.115.156.230,2017-12-01T00:00:00Z,0,8,0,text
ith-us,6453,63.243.205.37,2017-12-01T00:00:00Z,0,29,0,text
ith-us,6939,64.62.153.205,2017-12-01T00:00:00Z,0,30,0,text
ith-us,6453,64.86.79.97,2017-12-01T00:00:00Z,0,28,0,text
ith-us,22822,107.14.18.134,2017-07-01T00:00:00Z,0,2,0,bottom
ith-us,22822,66.109.12.122,2017-04-01T00:00:00Z,0,26,0,top
ith-us,2386,107.14.19.126,2017-07-01T00:00:00Z,0,30,0,text
ith-us,22822,66.109.12.130,2017-04-01T00:00:00Z,0,28,0,text
ith-us,22822,66.109.5.117,2017-04-01T00:00:00Z,0,0,0,text
ith-us,701,152.179.105.37,2017-07-01T00:00:00Z,0,26,0,text
ith-us,6461,66.109.7.42,2017-04-01T00:00:00Z,0,29,0,text
ith-us,2386,66.109.1.138,2017-12-01T00:00:00Z,7,23,0.5,bottom
ith-us,174,154.54.10.209,2017-07-01T00:00:00Z,0,22,0,text
ith-us,3356,66.109.9.130,2017-04-01T00:00:00Z,7,8,0.06547619,bottom
ith-us,32934,209.18.36.21,2017-07-01T00:00:00Z,0,28,0,text
ith-us,32934,209.18.36.25,2017-07-01T00:00:00Z,0,18,0,text
ith-us,1273,66.109.7.26,2017-12-01T00:00:00Z,0,28,0,text
ith-us,1299,213.248.76.97,2017-07-01T00:00:00Z,0,10,0,text
ith-us,20940,66.109.7.46,2017-12-01T00:00:00Z,0,28,0,text
ith-us,6461,66.109.9.91,2017-12-01T00:00:00Z,0,25,0,text
ith-us,6453,66.110.57.97,2017-12-01T00:00:00Z,0,27,0,text
ith-us,6453,66.110.59.81,2017-12-01T00:00:00Z,0,29,0,text
ith-us,6453,70.61.231.138,2017-12-01T00:00:00Z,0,27,0,text
ith-us,6939,96.11.43.10,2017-12-01T00:00:00Z,0,12,0,text
ith-us,6453,66.110.59.81,2017-04-01T00:00:00Z,0,26,0,top
ith-us,1668,66.185.152.177,2017-04-01T00:00:00Z,0,29,0,text
ith-us,2386,96.11.7.194,2017-12-01T00:00:00Z,0,14,0,bottom
ith-us,5769,216.113.125.77,2017-07-01T00:00:00Z,0,27,0,bottom
ith-us,6453,66.198.154.21,2017-04-01T00:00:00Z,0,24,0,text
ith-us,22822,69.28.152.241,2017-04-01T00:00:00Z,0,29,0,top
ith-us,20940,107.14.16.170,2017-05-01T00:00:00Z,0,29,0,text
ith-us,20940,107.14.16.198,2017-05-01T00:00:00Z,0,29,0,text
ith-us,6939,216.66.41.237,2017-07-01T00:00:00Z,0,0,0,top
ith-us,20940,107.14.16.205,2017-05-01T00:00:00Z,0,26,0,bottom
ith-us,16509,24.27.236.29,2017-07-01T00:00:00Z,0,24,0,text
ith-us,16509,24.27.236.33,2017-07-01T00:00:00Z,0,28,0,text
ith-us,20940,107.14.16.90,2017-05-01T00:00:00Z,0,29,0,text
ith-us,1299,62.115.156.214,2017-07-01T00:00:00Z,0,0,0,text
ith-us,6453,63.243.205.37,2017-07-01T00:00:00Z,0,26,0,text
ith-us,6939,64.62.153.205,2017-07-01T00:00:00Z,0,29,0,text
ith-us,701,107.14.17.169,2017-05-01T00:00:00Z,0,22,0,text
ith-us,16509,107.14.17.231,2017-05-01T00:00:00Z,0,28,0,text
ith-us,2828,107.14.17.232,2017-05-01T00:00:00Z,0,7,0,text
ith-us,2828,107.14.17.234,2017-05-01T00:00:00Z,0,12,0,text
ith-us,2828,107.14.17.236,2017-05-01T00:00:00Z,0,5,0,text
ith-us,22822,107.14.18.182,2017-05-01T00:00:00Z,0,28,0,top
ith-us,2386,107.14.19.126,2017-05-01T00:00:00Z,0,27,0,text
ith-us,2828,107.14.19.97,2017-05-01T00:00:00Z,0,11,0,text
ith-us,701,152.179.105.37,2017-05-01T00:00:00Z,0,30,0,text
ith-us,22822,66.109.5.117,2017-07-01T00:00:00Z,0,0,0,text
ith-us,20940,66.109.7.198,2017-07-01T00:00:00Z,0,0,0,text
ith-us,174,154.54.13.81,2017-05-01T00:00:00Z,0,28,0,bottom
ith-us,20940,66.109.7.46,2017-07-01T00:00:00Z,0,26,0,bottom
ith-us,714,17.1.148.48,2017-05-01T00:00:00Z,0,2,0,text
ith-us,6453,66.110.57.97,2017-07-01T00:00:00Z,0,23,0,bottom
ith-us,6453,66.110.59.81,2017-07-01T00:00:00Z,0,25,0,text
ith-us,22822,68.142.89.94,2017-07-01T00:00:00Z,0,13,0,top
ith-us,20940,107.14.16.170,2017-08-01T00:00:00Z,0,9,0,text
ith-us,20940,107.14.16.198,2017-08-01T00:00:00Z,0,14,0,text
ith-us,701,107.14.17.169,2017-08-01T00:00:00Z,0,11,0,text
ith-us,16509,107.14.17.231,2017-08-01T00:00:00Z,0,27,0,text
ith-us,701,107.14.19.11,2017-08-01T00:00:00Z,0,7,0,text
ith-us,701,152.179.105.37,2017-08-01T00:00:00Z,0,29,0,text
ith-us,32934,209.18.36.21,2017-08-01T00:00:00Z,0,26,0,text
ith-us,2828,207.86.210.125,2017-05-01T00:00:00Z,0,24,0,text
ith-us,32934,209.18.36.21,2017-05-01T00:00:00Z,0,25,0,text
ith-us,6939,209.51.175.37,2017-08-01T00:00:00Z,0,28,0,text
ith-us,32934,209.18.36.25,2017-05-01T00:00:00Z,0,27,0,text
ith-us,6939,216.66.41.237,2017-08-01T00:00:00Z,0,0,0,text
ith-us,16509,24.27.236.29,2017-08-01T00:00:00Z,0,25,0,text
ith-us,1299,213.248.76.97,2017-05-01T00:00:00Z,6,22,0.28125,text
ith-us,16509,24.27.236.33,2017-08-01T00:00:00Z,0,28,0,text
ith-us,5769,216.113.125.77,2017-05-01T00:00:00Z,0,29,0,text
ith-us,6453,63.243.205.37,2017-08-01T00:00:00Z,0,28,0,text
ith-us,6939,64.62.153.205,2017-08-01T00:00:00Z,0,30,0,text
ith-us,2386,66.109.1.138,2017-08-01T00:00:00Z,0,29,0,top
ith-us,2828,216.3.52.41,2017-05-01T00:00:00Z,0,13,0,middle
ith-us,2828,216.50.76.41,2017-05-01T00:00:00Z,0,27,0,text
ith-us,6939,216.66.41.237,2017-05-01T00:00:00Z,0,16,0,text
ith-us,701,66.109.6.171,2017-08-01T00:00:00Z,0,10,0,bottom
ith-us,701,66.109.6.177,2017-08-01T00:00:00Z,0,13,0,top
ith-us,20940,66.109.7.198,2017-08-01T00:00:00Z,1,0,0.052083333,text
ith-us,6453,216.6.87.149,2017-05-01T00:00:00Z,0,31,0,text
ith-us,3356,24.136.108.242,2017-05-01T00:00:00Z,0,9,0,text
ith-us,20940,66.109.7.46,2017-08-01T00:00:00Z,0,29,0,text
ith-us,6453,66.110.57.97,2017-08-01T00:00:00Z,0,23,0,text
ith-us,16509,24.27.236.29,2017-05-01T00:00:00Z,0,26,0,text
ith-us,6453,66.110.59.81,2017-08-01T00:00:00Z,0,29,0,text
ith-us,6453,66.110.96.53,2017-08-01T00:00:00Z,0,27,0,text
ith-us,1668,66.185.152.177,2017-08-01T00:00:00Z,0,30,0,text
ith-us,20940,107.14.16.90,2017-09-01T00:00:00Z,0,24,0,text
ith-us,16509,24.27.236.31,2017-05-01T00:00:00Z,0,19,0,bottom
ith-us,16509,107.14.17.231,2017-09-01T00:00:00Z,0,21,0,text
ith-us,2386,107.14.19.126,2017-09-01T00:00:00Z,0,25,0,text
ith-us,701,152.179.105.37,2017-09-01T00:00:00Z,0,24,0,text
ith-us,16509,24.27.236.33,2017-05-01T00:00:00Z,0,27,0,text
ith-us,16509,24.27.236.51,2017-05-01T00:00:00Z,0,26,0,text
ith-us,32934,209.18.36.21,2017-09-01T00:00:00Z,0,25,0,text
ith-us,32934,24.27.236.7,2017-05-01T00:00:00Z,0,0,0,text
ith-us,32934,209.18.36.35,2017-09-01T00:00:00Z,0,26,0,text
ith-us,5769,216.113.125.77,2017-09-01T00:00:00Z,0,26,0,text
ith-us,6939,216.66.41.237,2017-09-01T00:00:00Z,0,0,0,text
ith-us,6461,24.27.236.145,2017-09-01T00:00:00Z,0,0,0,top
ith-us,16509,24.27.236.29,2017-09-01T00:00:00Z,0,23,0,text
ith-us,16509,24.27.236.33,2017-09-01T00:00:00Z,0,26,0,text
ith-us,16509,24.27.236.51,2017-09-01T00:00:00Z,0,26,0,text
ith-us,2906,24.27.236.85,2017-09-01T00:00:00Z,0,25,0,text
ith-us,2906,24.27.236.87,2017-09-01T00:00:00Z,0,26,0,text
las-us,3292,195.215.109.52,2017-10-01T00:00:00Z,0,13,0,text
las-us,32934,198.233.122.154,2017-10-01T00:00:00Z,0,7,0,middle
las-us,6939,206.197.210.49,2017-10-01T00:00:00Z,0,4,0,top
las-us,174,154.54.11.165,2017-11-01T00:00:00Z,0,10,0,middle
las-us,32934,208.44.237.122,2017-10-01T00:00:00Z,0,9,0,text
